*dataset_name	stock_name	genus	species	sample_id	site_name	data_year	#AA_Asp	#AA_Thr	#AA_Ser	#AA_Glu	#AA_Gly	#AA_Ala	#AA_Cys	#AA_Val	#AA_Met	#AA_Ile	#AA_Leu	#AA_Tyr	#AA_Phe	#AA_Lys	#AA_NH3	#AA_His	#AA_Arg	#AA_Pro	#AA_total	#Plantheight	#Earheight	#Earleafwidth	#Earleaflength	#Tasselmainaxislength	#Tasselbranchnumber	#Leafnumberaboveear	#Earlength	#Eardiameter	#Cobdiameter	#Earrownumber	#Kernernumberperrow	#100grainweight	#cobweight	#kernellength	#Kernelwidth	#Kernelthickness	#Silkingtime	#Pollenshed	#Headingdate	#cobcolor	#Oil_C16_0	#Oil_C16_1	#Oil_C18_0	#Oil_C18_1	#Oil_C18_2	#Oil_C18_3	#Oil_C20_0	#Oil_C20_1	#Oil_C22_0	#Oil_C24_0	#Oil_OIL	#Oil_C16_0P	#Oil_C16_1P	#Oil_C18_0P	#Oil_C18_1P	#Oil_C18_2P	#Oil_C18_3P	#Oil_C20_0P	#Oil_C20_1P	#Oil_C22_0P	#Oil_C24_0P	#Oil_C160_C161	#Oil_C160_C180	#Oil_C180_C181	#Oil_C181_C182	#Oil_C182_C183	#Oil_C180_C200	#Oil_C200_C201	#Oil_C200_C220	#Oil_C220_C240	#Oil_SFA_USFA	stock_name_norm	sample_id_norm	source_book
AMP_agri_AA_Oil_traits	150	Zea	mays cultivar:B73	150			9.253920863	4.192230216	7.01176259	31.79147482	4.533201439	30.84985612	0.895953237	6.276007194	1.886848921	5.066007194	21.46395683	6.367877698	7.522661871	3.23918705	4.137877698	3.401284173	4.65057554	12.3723741	164.9130576	199.406862	84.09240313	8.415551016	62.57602963	26.18701812	7.008392031	5.446805873	13.16553466	3.814461974	2.333664854	15.09933923	24.01368699	18.66442693	18.73223124	8.7198173	6.948005094	4.41315604	69.5634	67.3508	64.3586	red	0.622661189	0.006435269	0.057835665	0.882748297	2.181709247	0.064649744	0.014255988	0.011531549	0.006259464	0.011995156	3.8606137	16.15064522	0.165950989	1.511045549	22.85962119	56.46549281	1.677917157	0.372910716	0.300176434	0.162368513	0.30912445	99.4579099	10.77156133	0.065772984	0.407569205	33.78320619	4.045967206	1.245310782	2.327658889	0.539183632	0.227731561	150	150	agri_aa_oil
AMP_agri_AA_Oil_traits	177	Zea	mays cultivar:B73	177			5.487304965	2.577819149	4.523900709	19.19595745	2.973411348	17.75315603	0.36085461	3.65035461	1.669851064	2.907503546	11.9187234	4.342695035	4.837234043	2.345180851	2.965407801	2.319429078	4.332163121	8.418085106	102.5790319	167.7376926	62.32666383	8.336793644	75.8468716	26.86362604	8.25953511	5.364463679	13.24180052	3.664731428	2.374789637	12.51456913	23.22662586	22.17517342	16.69770013	8.408500486	7.95607262	4.782931405	69.1351	67.5734	66.1437	red	0.664170594	0.005694992	0.081145505	1.02293041	2.380131694	0.05922965	0.027738336	0.018076423	0.011503452	0.018139087	4.290216332	15.48561995	0.136119801	1.911103004	24.12904019	55.17541913	1.373064007	0.638735397	0.413262477	0.265643383	0.42033182	112.2560365	8.178175996	0.078680852	0.437233043	40.23415526	3.053921979	1.525334424	2.375537042	0.63832463	0.231205722	177	177	agri_aa_oil
AMP_agri_AA_Oil_traits	238	Zea	mays cultivar:B73	238			7.040006916	3.351666667	5.794709544	23.37240664	4.004702628	22.3085408	0.657475795	4.91082296	2.054491701	3.712171508	14.08139696	4.838001383	5.184370678	2.908360996	3.618706777	2.629878976	4.33060166	9.498582296	124.2968949	195.1777397	65.90031644	9.38907964	78.97464118	27.64054122	9.749416145	5.498509112	13.84549223	3.708501624	2.483455763	14.09939167	23.3995741	21.94336045	17.4338478	8.836023115	8.18091486	4.777629966	74.5957	71.9141	69.8254	white	0.592099236	0.008167976	0.060832182	0.633361395	2.238826329	0.06680656	0.015527036	0.009069921	0.006808272	0.010594608	3.64253606	16.22996255	0.221999218	1.675663091	17.3982038	61.45647283	1.843976509	0.427901551	0.250926181	0.186573281	0.286031032	76.02361341	9.766923383	0.096338094	0.287919095	33.49455572	3.913137644	1.728860261	2.328520998	0.667306225	0.232193611	238	238	agri_aa_oil
AMP_agri_AA_Oil_traits	268	Zea	mays cultivar:B73	268			9.007857143	3.984319728	6.780748299	29.98581633	4.31744898	29.17013605	0.770493197	6.259557823	1.974445578	4.602721088	18.93472789	5.819795918	6.477108844	3.487993197	2.608187075	3.318751701	5.547517007	11.39690476	154.4445306	160.7956655	52.69387703	8.844888078	70.42957469	28.36394677	6.981059882	5.635426946	10.73827719	3.66728469	2.257745983	13.23905944	19.08355482	18.86634823	14.05614498	7.96232754	7.360464037	4.21965352	71.2765	68.909	65.6974	white	0.742248884	0.00632035	0.109995616	1.093834989	2.412279464	0.061948468	0.023124683	0.014212274	0.009099498	0.014036076	4.490531258	16.59100022	0.144646395	2.427179892	24.33388644	53.69982692	1.384953936	0.517360451	0.318918391	0.204821356	0.316415482	118.1194332	6.898968396	0.100366527	0.454572273	39.41696016	4.720677306	1.633946615	2.553247083	0.659877239	0.251948987	268	268	agri_aa_oil
AMP_agri_AA_Oil_traits	501	Zea	mays cultivar:B73	501			5.883852364	3.008535179	4.683910035	19.79910611	3.661188005	7.344377163	1.662941176	4.203777393	1.742145329	2.859852941	11.42776817	3.655219146	4.587312572	3.016435986	2.172984429	2.409965398	4.350403691	8.066349481	94.53612457	170.0178356	62.25478889	8.796211646	67.83068252	26.54872089	6.338754373	5.772344781	10.33143474	4.086384316	2.546535413	13.17491186	22.25759352	25.83110804	17.26231825	8.976617805	8.435537529	4.898237701	71.2765	69.7994	66.2553	red	0.623337726	0.006501891	0.064225589	1.017651999	1.755682388	0.054881883	0.021170783	0.016627236	0.009649634	0.016451833	3.585643662	17.36186531	0.17727407	1.782470792	28.28850584	49.02767797	1.524478942	0.585892637	0.4609573	0.267879913	0.455040178	99.9502468	9.933199202	0.063013466	0.578528024	32.25417691	3.036407008	1.279744414	2.192105539	0.593097391	0.258166169	501	501	agri_aa_oil
AMP_agri_AA_Oil_traits	647	Zea	mays cultivar:B73	647			12.11078534	5.446884817	9.806335079	42.0539267	5.717408377	16.40840314	0	7.96604712	3.358560209	6.097748691	25.54185864	7.928403141	9.86	4.545968586	4.010340314	3.711204188	7.436282723	15.26819372	187.2683508	143.4828657	68.96951963	6.518810979	65.55214977	25.94091108	17.84754152	4.351873538	6.875042739	2.557710224	1.446642167	13.09944412	16.79624763	11.7898896	4.497660526	7.049896693	5.128420873	3.82734704	72.24015	70.9124	66.7015	white	0.856300653	0.00795529	0.11429666	1.704752799	2.312436425	0.056881477	0.028498147	0.018900043	0.008888313	0.01173289	5.124430266	16.68449595	0.155869988	2.257706192	32.37863998	46.01203542	1.115544125	0.5609324	0.368033476	0.179079488	0.23569546	108.2344226	7.637759258	0.079124939	0.746954996	41.67467357	4.022538178	1.515153761	3.205415794	0.765968867	0.249550574	647	647	agri_aa_oil
AMP_agri_AA_Oil_traits	812	Zea	mays cultivar:B73	812			6.577393617	3.234289514	5.591299392	24.35710486	3.428955167	23.57412614	0.746128419	4.790843465	2.13856003	3.616960486	15.16147416	4.796656535	4.991223404	2.385805471	3.327298632	2.60375	3.917857143	9.622986322	124.8627128	164.7820379	57.3004972	8.435240359	71.97071207	27.00737492	7.468018378	4.760575326	11.73433366	3.678227239	2.319895255	11.94856108	21.14170296	22.99261918	11.90201965	9.029699474	8.541258052	4.649070072	68.7068	66.4604	65.6974	white	0.68968752	0.008539205	0.078930157	1.663847863	1.953652563	0.051914463	0.020998263	0.014927291	0.008688457	0.01345892	4.504595003	15.31087761	0.190412673	1.764584465	36.8601574	43.38388375	1.146725774	0.467050619	0.332011219	0.19323453299999999	0.299918062	81.57955409	8.713997828	0.049037753	0.854274123	38.15699778	3.77328356	1.423400679	2.430665253	0.65795329	0.221047084	812	812	agri_aa_oil
AMP_agri_AA_Oil_traits	1323	Zea	mays cultivar:B73	1323			8.810143098	4.037272727	7.043139731	31.81422559	4.534806397	11.46271044	2.271624579	5.582954545	2.586367845	4.305892256	18.48118687	5.674200337	6.42516835	3.298998316	2.396628788	3.68493266	5.483796296	12.24671717	140.140766	183.0386928	70.55827585	10.53762464	70.99257322	32.98852183	5.730474602	5.672768174	12.49229884	4.136537665	2.926687993	15.11820617	21.17811141	22.25630796	24.18210638	8.487405669	8.20176116	4.741845253	75.4523	73.5836	71.9452	white	0.676551173	0.008107325	0.097295071	1.029358154	2.896601576	0.050944994	0.017217213	0.012238578	0.006590969	0.011569785	4.809728079	14.10008319	0.168825768	2.020899454	21.40324484	60.21887263	1.057465818	0.360500218	0.25760466	0.140151785	0.242687468	84.83268873	7.053135724	0.094586082	0.359897605	57.63658992	5.641385823	1.405705132	2.649226905	0.581991767	0.203643822	1323	1323	agri_aa_oil
AMP_agri_AA_Oil_traits	1462	Zea	mays cultivar:B73	1462			6.081415094	2.898353774	5.117735849	21.79325472	3.412466981	20.26400943	0.39865283	4.225768868	2.233113208	3.467466981	13.84943396	5.613773585	5.498349057	2.657542453	3.492929245	2.561721698	4.806933962	9.55	117.9229217	211.1751917	88.14599481	9.699733717	84.89124385	34.74483117	11.73294927	6.547893356	17.13560948	4.340433828	2.470617348	14.91066988	32.87164817	25.7713247	22.36770487	10.3352216	8.295569512	4.448940753	70.9553	69.0203	68.0403	white	0.588241148	0.007180555	0.100932158	1.326171055	2.424798284	0.06063799	0.022569778	0.014208343	0.007931999	0.013736937	4.564832974	12.66671703	0.157513332	2.193337763	28.92869911	53.37204923	1.342241263	0.494189142	0.312462996	0.173562693	0.304002028	88.62491123	6.105499098	0.076328138	0.551344019	40.19490759	4.408813267	1.591184157	2.817547214	0.588311446	0.189206705	1462	1462	agri_aa_oil
AMP_agri_AA_Oil_traits	4019	Zea	mays cultivar:B73	4019			8.800890208	3.976965875	6.909124629	30.13022997	4.567284866	28.99395401	0.911765579	5.93245549	1.934180267	4.537203264	19.51057122	5.879265579	7.038464392	3.552459199	3.106224036	3.431884273	5.785979228	11.47032641	156.4692285	185.0797421	61.47476369	8.481182159	67.34616258	30.11428989	7.781501396	5.538722741	13.41742321	4.068693861	2.539092386	15.01632472	22.98568376	21.12896487	17.22658293	9.533258007	7.341106758	4.273993268	65.9229	64.0118	60.7885	red	0.602641935	0.006470165	0.059754903	0.930896497	2.22503797	0.057108835	0.013255767	0.010636737	0.006343111	0.012704577	3.924749749	15.36266634	0.163956724	1.530755773	23.63784879	56.73261876	1.45441121	0.341513554	0.273236038	0.16193048	0.322436347	95.63715598	10.20322983	0.064815014	0.421302488	39.14181239	4.485781681	1.255931223	2.157656707	0.5102595089999999	0.215903721	4019	4019	agri_aa_oil
AMP_agri_AA_Oil_traits	5237	Zea	mays cultivar:B73	5237			7.82289916	3.624159664	6.286589636	25.67507003	4.255392157	9.414005602	2.074166667	5.16320028	2.429352241	4.307773109	16.17654062	5.785994398	6.594012605	3.140616246	2.186295518	3.00695028	5.22745098	11.05329132	124.2237605	136.7789351	46.88735398	8.730580503	63.01960422	26.57482315	3.914002272	5.133714041	11.42035741	4.220065789	2.493689924	14.98613762	21.88486363	19.33851466	14.94274477	9.118647135	8.316415812	4.262065031	64.7452	63.7892	61.4579	white	0.536128405	0.007236305	0.062473333	1.142751252	1.616706575	0.046182506	0.022055181	0.014112669	0.012018834	0.018827886	3.474678137	15.39567905	0.201791593	1.77432523	32.62924158	46.68593935	1.307879913	0.629807389	0.408256002	0.34921632	0.544798193	78.24333422	8.935029297	0.054625765	0.701864776	35.96416227	2.801626021	1.556578293	1.914852168	0.630049847	0.231129244	5237	5237	agri_aa_oil
AMP_agri_AA_Oil_traits	5311	Zea	mays cultivar:B73	5311			7.480263158	3.574084668	5.705234554	23.19342105	4.041304348	23.4610984	0.665191648	5.104691076	2.099816934	3.590646453	14.56570366	4.769536613	5.57597254	5.53506865	2.554994279	3.042677346	5.106950801	9.387671625	129.4543278	159.2033738	67.08613788	8.296053271	79.67559094	31.24422201	9.179053535	4.917201906	11.33256858	3.976039163	2.590994255	12.86954118	19.06806678	25.48224591	19.26243502	8.908951516	9.070639761	5.227102664	73.7868	72.6206	68.7051	white	0.660106704	0.007109758	0.06014332	1.028333524	1.886706022	0.062150284	0.019735433	0.013990848	0.008176919	0.013755974	3.758138538	17.50765155	0.186037245	1.605413422	27.20073509	50.34099298	1.65527556	0.514951768	0.364261908	0.218893236	0.367928431	92.82347834	11.07502174	0.059586415	0.543321933	31.09124952	3.118213937	1.416580054	2.478959176	0.600357863	0.253650464	5311	5311	agri_aa_oil
AMP_agri_AA_Oil_traits	7327	Zea	mays cultivar:B73	7327			7.505967239	3.503642746	5.459438378	24.51131045	4.267901716	9.340522621	2.498545242	5.449219969	2.604036661	3.261353354	13.69126365	4.087168487	4.420163807	2.960694228	1.985542122	3.048935257	4.273673947	10.27347894	113.1428588	170.1279649	73.29647896	9.43502144	74.68902817	26.92906814	14.10694166	6.040435646	12.72225327	3.754642706	2.456474792	14.30692796	24.23785089	23.40988253	14.14333917	8.517533102	7.95607262	4.778955325	73.525	71.6915	69.7139	white	0.690918384	0.008145181	0.127355668	1.546038903	2.262703667	0.055684556	0.023443947	0.01430155	0.007827807	0.010515586	4.748825196	14.67793369	0.173518085	2.67931577	32.42973313	47.61230273	1.168355816	0.493833856	0.301831847	0.165202905	0.225166245	85.27068558	5.58857446	0.083036664	0.681633019	40.94453726	5.449650686	1.638923352	3.029543521	0.757162086	0.224490089	7327	7327	agri_aa_oil
AMP_agri_AA_Oil_traits	7381	Zea	mays cultivar:B73	7381			7.279906542	3.637331256	5.97450675	25.37266355	4.193691589	9.255711319	1.991682243	5.137590862	2.118579958	3.591407061	15.34145898	4.592601246	6.032424714	3.308255452	1.983912253	2.987694704	5.3	11.7048027	119.8042212	164.4017539	67.28376849	9.180959291	70.8066043	29.43421502	9.297792375	4.899442926	11.72778166	3.898526717	2.38688123	13.47437822	20.7154717	21.44755567	12.41679275	8.778177103	8.362385408	4.74740171	68.2785	67.4621	64.1355	white	0.577706765	0.008837474	0.056669099	0.743790013	1.689966699	0.055886251	0.018461417	0.013210161	0.010193807	0.015224415	3.188851419	18.1284952	0.274304592	1.785276865	23.28533914	52.92625471	1.741907093	0.580098668	0.41248876	0.317331052	0.473842168	67.5991098	10.3187046	0.076665616	0.442070587	30.57690154	3.071424133	1.412838049	1.836038715	0.669673163	0.271640652	7381	7381	agri_aa_oil
AMP_agri_AA_Oil_traits	8902	Zea	mays cultivar:B73	8902			6.472756005	3.232964602	5.722187105	22.66298989	3.544753477	8.024241466	1.423419722	4.50278129	2.159870417	3.708596713	14.09775601	4.673324905	5.626801517	2.774680784	2.85465866	2.411577118	4.358249052	10.41681416	108.6684229	148.3083927	43.69869045	8.513997731	64.70291294	26.80042128	3.818339749	5.342441929	12.17566928	3.471413063	2.19224735	10.60900869	22.06787264	26.20848885	13.62160344	8.524880006	9.2424835	4.701211596	69.2422	67.796	65.028	red	0.646594514	0.007027918	0.063349406	0.879811154	1.890883363	0.062772839	0.017492474	0.010867337	0.008265012	0.014127022	3.601534333	17.93733304	0.190705193	1.735385128	24.39220816	52.53155962	1.756468004	0.480234587	0.303450881	0.230370728	0.391057337	94.97601453	10.47244288	0.071295782	0.46663766	30.02933902	3.607094163	1.588959883	2.125349385	0.588978636	0.263163964	8902	8902	agri_aa_oil
AMP_agri_AA_Oil_traits	9642	Zea	mays cultivar:B73	9642			10.41192237	4.267352126	7.921025878	34.29339187	5.475231054	31.27791128	0.980397412	6.550600739	2.142980591	4.914510166	19.19237523	6.21155268	7.054390018	4.081529575	3.984953789	4.064029575	7.407532348	11.99685767	172.2285444	161.4207433	66.9779193	9.560822237	80.05559827	31.355266	9.671324291	5.445848406	11.31776236	3.968751914	2.53164936	12.47306187	18.98932119	23.86970102	18.98476086	8.821676718	8.505521537	4.494002984	75.9876	73.361	69.4907	white	0.559071626	0.007674023	0.08287698	0.717545899	1.666390326	0.060918355	0.020042685	0.012361894	0.00929472	0.013038983	3.148583656	17.78348224	0.239551014	2.611789743	22.73134282	52.86180605	1.930276689	0.636679979	0.392987583	0.292698542	0.408416044	76.30588482	6.937443534	0.114929011	0.432514548	27.53973091	4.108925154	1.632996781	2.178477104	0.719866319	0.2795272	9642	9642	agri_aa_oil
AMP_agri_AA_Oil_traits	9782	Zea	mays cultivar:B73	9782																						141.2732986	45.74287539	9.060923924	59.55062342	24.9639407	5.911201466	5.524360731	8.331892508	3.99464928	2.412560935	14.89180295	16.9440231	20.36642219	10.62269506	9.04691515	7.351529908	4.46086899	69.9916	69.1316	66.2553	white	0.93040421	0.00682125	0.084638496	1.323806949	2.542213379	0.071183273	0.025495331	0.018071916	0.010701769	0.01411837	5.034396267	18.45487783	0.138408997	1.695946796	26.34113368	50.52870774	1.428206745	0.505701055	0.358814087	0.214571612	0.283173426	141.6402594	10.93529505	0.064341378	0.522906911	35.55687666	3.356415895	1.418730975	2.382761731	0.776597126	0.269171854	9782	9782	agri_aa_oil
AMP_agri_AA_Oil_traits	81162	Zea	mays cultivar:B73	81162																						113.6601911	37.05771156	8.448366588	57.46923494	22.53270143	3.933525235	5.472520711	12.07059779	3.432202263	2.184432172	11.98252156	18.35813285	24.07978628	15.3040225	8.182854618	8.83110223	5.43699351	70.8482	69.0203	66.7015	red	0.572433361	0.006899306	0.070051558	0.781031731	2.367737617	0.058051828	0.015689329	0.009914787	0.00687458	0.012853368	3.902100462	14.66756466	0.176414211	1.810708811	20.33108268	60.31330735	1.48261577	0.407774083	0.258550686	0.17780344	0.328126612	84.78317523	8.200653207	0.087900582	0.33831995	40.89649769	4.469559879	1.598437919	2.46291965	0.538036701	0.211802974	81162	81162	agri_aa_oil
AMP_agri_AA_Oil_traits	526018	Zea	mays cultivar:B73	526018			7.463942308	3.324049556	5.700998521	26.68557692	3.729215976	9.584171598	1.926997041	4.893565089	2.286164941	3.655517751	15.64038462	4.744304734	5.343195266	2.657418639	2.512928994	2.700735947	4.343676036	9.561982249	116.7548262	174.651024	52.78430033	8.756832961	70.83334131	30.88169639	5.61835701	6.37842163	12.17036264	3.988083751	2.702466819	12.97114896	20.03520861	23.87716868	23.02380541	8.356853457	8.259832997	5.301147059	72.026	69.0203	66.4784	white	0.620707075	0.008094051	0.062441225	0.871449775	1.992113603	0.051413855	0.017224698	0.010383152	0.007943756	0.013876279	3.655119291	16.95538825	0.220883317	1.705467997	23.84662995	54.48164487	1.401184962	0.470876088	0.285570658	0.216057901	0.379061207	79.01203169	10.00014735	0.071319263	0.439918214	39.11094791	3.624010668	1.664698129	2.190766559	0.579253419	0.246394158	526018	526018	agri_aa_oil
AMP_agri_AA_Oil_traits	04K5672	Zea	mays cultivar:B73	04K5672																						145.8567405	60.45515538	6.853712118	68.22307543	24.7551226	10.3116775	4.812278565	10.47931312	3.492386282	2.182943566	11.98629495	19.7860237	19.8753447	10.60840093	8.158873178	8.084128465	4.528462337	67.529	65.4587	62.462	white	0.57304379	0.014798621	0.090050532	1.494145289	1.748694431	0.069285143	0.018832768	0.013193232	0.007803015	0.013820937	4.041826499	14.13198678	0.363506594	2.222868829	36.84652414	43.30726866	1.73024991	0.465623307	0.327738238	0.192776545	0.341789062	40.67274858	6.455529289	0.061719085	0.867006837	25.53775895	4.801979997	1.43778355	2.429839705	0.581189175	0.211000625	04K5672	04K5672	agri_aa_oil
AMP_agri_AA_Oil_traits	04K5686	Zea	mays cultivar:B73	04K5686																						152.5477081	46.99577362	6.673044166	64.44131767	30.57219814	9.47219006	4.918831006	10.82336033	3.389343946	2.343899015	12.25043204	18.92935434	19.02270684	10.68940099	6.916475202	7.728252337	4.737869174	64.2098	62.0083	58.334	white	0.629312644	0.009871574	0.096695406	1.528886797	1.938219806	0.057900523	0.019960219	0.013766141	0.00671959	0.011844761	4.312853949	14.56899932	0.229276861	2.226691659	35.11465263	45.21953862	1.350107908	0.463412786	0.320944638	0.157843399	0.275794644	64.54461193	6.688983586	0.064270683	0.792049518	33.50074801	4.835315477	1.465248301	3.019738116	0.580221043	0.216159109	04K5686	04K5686	agri_aa_oil
AMP_agri_AA_Oil_traits	04K5702	Zea	mays cultivar:B73	04K5702			8.356967985	3.92222693	6.018879473	28.15856874	4.459722222	10.19420904	1.904354991	5.940160075	1.817410546	4.676483051	17.83323917	6.193220339	6.731214689	3.265993409	3.651125235	3.242387006	5.853766478	12.09821092	134.3181403	160.7010473	53.92579793	7.407019116	71.34515815	30.19930868	8.816218477	5.309888038	13.01411851	3.922793209	2.716980721	12.94850864	25.37579127	23.06304434	15.67566986	8.391284809	8.463828937	4.740519893	59.7128	58.3354	54.9869	white	0.702534675	0.013517729	0.104919137	1.425316945	2.353621644	0.068112712	0.024206334	0.015250555	0.009721454	0.014871077	4.735544893	14.85924019	0.278473988	2.203717681	30.13886001	49.64417903	1.444694243	0.509228485	0.325011918	0.206794204	0.316492646	58.17984802	6.821774924	0.073160345	0.607176068	34.32841492	4.327615831	1.583956686	2.479093592	0.657329535	0.22189243	04K5702	04K5702	agri_aa_oil
AMP_agri_AA_Oil_traits	05W002	Zea	mays cultivar:B73	05W002			6.884562084	3.283508869	5.729905765	24.91432927	3.955737251	8.375304878	1.978805432	4.836141907	2.26952051	3.708370288	15.01089246	4.532621951	5.854129712	2.942322616	2.002901885	2.941740576	5.11518847	10.44032705	114.776311	170.996685	64.86185482	8.631562726	69.39222496	29.83995667	4.852017942	5.914049953	13.68802881	3.847777212	2.158985346	12.64904481	23.90335415	26.11910755		9.742715403	8.08859553	4.505931221	67.2078	65.57	64.0239	red	0.46465822	0.005775319	0.054091526	0.565859448	1.90982198	0.068430922	0.013327124	0.009500109	0.00742277	0.011704096	3.107808153	14.98935734	0.180451342	1.739517322	18.11197688	61.37081929	2.202015567	0.437802093	0.307946421	0.239121709	0.37015762	86.55104434	8.743707429	0.096376531	0.301418969	27.65445008	3.949814919	1.436862207	1.870392029	0.648170556	0.217056095	05W002	05W002	agri_aa_oil
AMP_agri_AA_Oil_traits	05WN230	Zea	mays cultivar:B73	05WN230			7.302314815	3.46726466	5.375347222	24.20424383	4.306520062	8.79525463	1.942380401	5.244637346	2.659417438	4.126195988	15.01273148	5.65462963	5.816473765	3.355655864	2.736921296	2.95722608	5.523804012	10.45621142	118.9372299	202.6145733	78.00080929	8.66932477	75.71266185	34.2451593	4.532880223	6.219482046	11.51410807	4.046444012	2.862491889	13.83902797	17.40639534	27.36961415	25.69585471	8.966575327	8.588906739	5.546338609	71.5977	70.8011	69.0445	white	0.624332473	0.007969378	0.068326073	1.105636488	2.558380003	0.047565173	0.018829788	0.014823527	0.008422446	0.01570921	4.471879419	14.0055285	0.178057931	1.557030508	24.58224304	57.26421346	1.063213692	0.426148512	0.334170444	0.190030451	0.356547271	80.38752385	9.119685904	0.063402017	0.432048419	54.60810375	3.655005628	1.279309048	2.259984132	0.537350753	0.199119175	05WN230	05WN230	agri_aa_oil
AMP_agri_AA_Oil_traits	07KS4	Zea	mays cultivar:B73	07KS4			6.324375	3.062167969	5.152148438	20.67765625	3.701585938	7.385898438	1.720828125	4.432070313	2.022238281	3.443773438	12.38128906	4.539414063	4.70390625	2.7144375	2.531	2.568867188	4.471171875	9.0984375	100.9312656	190.0986049	76.49761848	8.448366588	71.99345948	27.11551287	5.141438894	5.85660191	11.98377195	4.070361536	2.263263482	13.68899782	22.12788234	23.84819636	16.54601193	10.4327771	8.7735454	4.585452805	75.3452	73.5836	72.0568	red	0.709100311	0.006892786	0.133568174	1.006425399	1.845208505	0.043098436	0.027871405	0.010791228	0.008542325	0.011126409	3.80295458	18.69154406	0.181217653	3.463395866	26.3681891	48.54490977	1.120804424	0.731503572	0.286031401	0.224302925	0.291596219	105.0272814	5.490312126	0.132020689	0.545011382	43.75205281	4.765456776	2.564742947	3.25970305	0.780446828	0.307168338	07KS4	07KS4	agri_aa_oil
AMP_agri_AA_Oil_traits	18-599	Zea	mays cultivar:B73	18-599			7.5414307	3.54538003	6.383532042	27.0719076	3.871050671	26.2421386	0.649884501	5.38766766	1.958025335	4.046870343	17.07701192	5.465089419	5.950633383	2.979038748	3.600592399	3.108450075	4.949627422	9.898882265	139.7272131	184.2190934	82.45473663	8.500871502	83.35579333	27.57043801	10.05006979	5.514786057	11.98109245	4.500924546	2.99590814	14.82388198	21.19952814	24.74680625	24.63808912	8.643781396	8.907557331	4.956553529	73.6321	71.8028	68.8213	white	0.707348393	0.005416749	0.099254785	1.077995284	2.231470494	0.057432365	0.027461836	0.015758417	0.010551517	0.016217384	4.251150388	16.6833581	0.127471328	2.308856189	25.24891787	52.57748347	1.34948749	0.642266215	0.369397935	0.248057173	0.381114831	136.3276853	7.455819903	0.091028234	0.48441228	39.08547354	3.589217781	1.738419952	2.594343409	0.656757262	0.255195181	18-599	18-599	agri_aa_oil
AMP_agri_AA_Oil_traits	303WX	Zea	mays cultivar:B73	303WX																						126.0282494	49.56516448	7.233643513	61.16853332	29.09182699	4.334303792	4.880121967	9.837209595	3.873186986	2.414607768	14.95972391	20.31930037	19.39389834	9.057487865	8.135918943	7.351529908	4.523160898	63.8886	62.2309	59.2265	white	0.729508408	0.008030562	0.086674384	1.013686661	2.820162031	0.06697842	0.018385437	0.015924235	0.00810286	0.013337213	4.787398901	15.30193777	0.169256991	1.829349096	21.28325093	58.80190173	1.420978228	0.391589485	0.335697031	0.172520007	0.286912064	93.85842023	8.434148421	0.086388628	0.371506976	41.55256549	4.628438473	1.189284382	2.310369645	0.614194544	0.219764067	303WX	303WX	agri_aa_oil
AMP_agri_AA_Oil_traits	384-2	Zea	mays cultivar:B73	384-2			8.952853437	3.853210117	6.191309987	32.98735409	4.648184176	11.98835927	2.312153048	5.998119326	3.231413748	4.470038911	19.40188067	5.704863813	6.674708171	3.127684825	2.522697795	3.423508431	5.558787289	11.71031128	142.7574384	213.1582956	86.60261586	10.59231726	74.25682729	35.95485746	7.14895737	5.937986637	13.87202543	4.166264923	2.808157796	15.16348681	24.20857927	23.40744239	29.13359287	8.712644101	7.985853049	4.51255802	72.5614	71.4689	68.7097	white	0.605349259	0.007667616	0.085306637	1.159399086	2.356552506	0.043473432	0.016194988	0.013212937	0.006509367	0.010773767	4.3041642	14.10861634	0.178305671	1.990693061	26.98214113	54.58833289	1.001423498	0.384652418	0.309083846	0.154932185	0.251739865	80.01188408	7.131104023	0.074068833	0.494845197	54.7008755	5.287188423	1.239878237	2.587162872	0.610845033	0.204530844	384-2	384-2	agri_aa_oil
AMP_agri_AA_Oil_traits	4F1	Zea	mays cultivar:B73	4F1			8.95963964	4.129265766	7.333873874	30.28486486	4.489198198	29.31013514	0.903711712	6.29490991	2.035148649	4.903918919	19.6986036	6.306216216	7.269144144	3.674684685	4.91527027	3.485788288	5.278378378	11.00481982	160.2775721	169.5399805	54.96792927	8.485557569	66.67056435	32.54105448	9.530758951	5.157650725	13.83487895	3.611660066	2.190014442	12.36740704	22.84850001	24.96903201	13.40862091	9.366839802	8.502543495	4.829318995	69.2422	67.6847	63.8008	red	0.543497585	0.008209201	0.082403503	1.010967056	2.419975594	0.070818758	0.016811979	0.011531398	0.008048072	0.014788017	4.188558627	12.96521118	0.195613724	1.958584459	24.15615187	57.74236195	1.708126534	0.401356538	0.27661031	0.191251751	0.351562191	67.46046537	6.793663899	0.081323954	0.420995682	34.21721478	4.929968884	1.448016722	2.124574552	0.547158631	0.189752511	4F1	4F1	agri_aa_oil
