seed	trait	model	split	train_non_missing	test_non_missing	n_eval	r2	pearson	spearman	mae	rmse
20260605	agri_aa_oil__Oil_OIL	genotype_population_ridge	test	158	34	34	0.8207942697878765	0.9130343455469212	0.44110007639419396	0.6861971012095013	0.8473442017404509
20260605	agri_aa_oil__Oil_OIL	genotype_population_methylation_ridge	test	158	34	34	0.8028246450135462	0.9004676516211576	0.440488922841864	0.7012298999334545	0.8888126590621551
20260605	agri_aa_oil__Oil_C18_1	genotype_population_ridge	test	158	34	34	0.7692813128732235	0.9324122489148001	0.706340718105424	0.3308894919398406	0.43521273987490117
20260605	agri_aa_oil__Oil_C18_1	genotype_population_methylation_ridge	test	158	34	34	0.7718755201077263	0.9357120359749154	0.7054239877769289	0.32986729880965077	0.4327590510595678
20260605	agri_aa_oil__Oil_C18_2	genotype_population_ridge	test	158	34	34	0.7254587807831921	0.8519323759997826	0.37356760886172646	0.352799932794537	0.46792152914077356
20260605	agri_aa_oil__Oil_C18_2	genotype_population_methylation_ridge	test	158	34	34	0.6357618557808065	0.7999373031004625	0.24125286478227656	0.3854039158191882	0.5389667343949862
20260605	agri_aa_oil__Oil_C20_1	genotype_population_ridge	test	158	34	34	0.7588178077062996	0.8863261999045542	0.5621084797555385	0.002784571473275608	0.003414111545203228
20260605	agri_aa_oil__Oil_C20_1	genotype_population_methylation_ridge	test	158	34	34	0.7609512177772491	0.8863008413089549	0.5669977081741787	0.0028107604749373575	0.003398978009096735
20260605	agri_aa_oil__Oil_C20_0	genotype_population_ridge	test	158	34	34	0.6229949521254814	0.8271212571718612	0.6385026737967914	0.00532203639963815	0.0075255971179579925
20260605	agri_aa_oil__Oil_C20_0	genotype_population_methylation_ridge	test	158	34	34	0.6239833119857012	0.8261739372357293	0.6513368983957218	0.005339203249156448	0.0075157260572932755
20260605	agri_aa_oil__Oil_C18_0	genotype_population_ridge	test	158	34	34	0.5330798953178537	0.7581880226104158	0.3677616501145912	0.03381435680535491	0.045778391962121995
20260605	agri_aa_oil__Oil_C18_0	genotype_population_methylation_ridge	test	158	34	34	0.5175984152538811	0.8024024394881193	0.4847975553857906	0.031197440748601077	0.04653113104136821
20260605	agri_aa_oil__Oil_C16_0	genotype_population_ridge	test	158	34	34	0.6521303010674262	0.8293184860074971	0.6638655462184874	0.07580061798939217	0.11633434670862194
20260605	agri_aa_oil__Oil_C16_0	genotype_population_methylation_ridge	test	158	34	34	0.6463646066355603	0.8216902391479006	0.6504201680672268	0.0777772473264603	0.1172944645327953
20260605	agri_aa_oil__Oil_C200_C220	genotype_population_ridge	test	158	34	34	0.5679587675688156	0.8211840785004209	0.6705882352941176	0.3017769541355974	0.37018494358996196
20260605	agri_aa_oil__Oil_C200_C220	genotype_population_methylation_ridge	test	158	34	34	0.5811673785346664	0.8307112842830149	0.703590527119939	0.2957301998465674	0.36448226627305863
20260605	agri_aa_oil__kernellength	genotype_population_ridge	test	164	36	36	0.3493195834202003	0.5926450130041899	0.6272844272844273	0.4397029591516632	0.560504870050215
20260605	agri_aa_oil__kernellength	genotype_population_methylation_ridge	test	164	36	36	0.350394139195469	0.593097531370686	0.6401544401544401	0.4463009066873259	0.560041860408725
20260605	agri_aa_oil__Oil_C182_C183	genotype_population_ridge	test	158	34	34	0.541534735545018	0.7370798819388097	0.5923605805958746	6.064948552334914	8.21713009602933
20260605	agri_aa_oil__Oil_C182_C183	genotype_population_methylation_ridge	test	158	34	34	0.44012927518875966	0.6637325624449448	0.4349885408708938	6.924698433970237	9.08052218905878
20260605	agri_aa_oil__Oil_C18_3P	genotype_population_ridge	test	158	34	34	0.5933487059267544	0.7917941085035443	0.7130634071810542	0.17195430752630594	0.20788193089369908
20260605	agri_aa_oil__Oil_C18_3P	genotype_population_methylation_ridge	test	158	34	34	0.5497755131431135	0.7613979823873228	0.6290297937356761	0.17981403493877693	0.21873597615665602
20260605	agri_aa_oil__Oil_C16_1	genotype_population_ridge	test	158	34	34	0.4168062041123971	0.6572701137057765	0.5187165775401069	0.0013383973053269153	0.0017553274205323022
20260605	agri_aa_oil__Oil_C16_1	genotype_population_methylation_ridge	test	158	34	34	0.39552356382534426	0.6464103620053201	0.5040488922841864	0.0013632685734668542	0.0017870692310736076
20260605	agri_aa_oil__Headingdate	genotype_population_ridge	test	164	36	36	0.2693757255531486	0.5369403041674297	0.5286054454603895	2.1129030022070188	2.828892862995514
20260605	agri_aa_oil__Headingdate	genotype_population_methylation_ridge	test	164	36	36	0.28225649170146994	0.5491230591967713	0.5149623538561039	2.115203364453839	2.8038455573747303
20260605	agri_aa_oil__Oil_C22_0	genotype_population_ridge	test	158	34	34	0.4215823565871918	0.688341155290877	0.5951107715813597	0.001570568830058413	0.0019444007761622007
20260605	agri_aa_oil__Oil_C22_0	genotype_population_methylation_ridge	test	158	34	34	0.45222394664668486	0.7015908958404753	0.6168067226890757	0.0015236080292179153	0.0018921978349575592
20260605	agri_aa_oil__Oil_C24_0P	genotype_population_ridge	test	158	34	34	0.5497759343170976	0.7472942364690813	0.7686783804430863	0.0414696243782861	0.05733687374455366
20260605	agri_aa_oil__Oil_C24_0P	genotype_population_methylation_ridge	test	158	34	34	0.5084604850364324	0.7230778947046711	0.7405653170359052	0.04263160084958574	0.059909938695560015
20260605	agri_aa_oil__Pollenshed	genotype_population_ridge	test	164	36	36	0.27815666602920697	0.5459227264212103	0.5920680672042123	1.9245329655318077	2.7379966234065414
20260605	agri_aa_oil__Pollenshed	genotype_population_methylation_ridge	test	164	36	36	0.29063212820475914	0.5576252946875432	0.5750708978107899	1.912801877086255	2.7142334006012576
20260605	agri_aa_oil__Oil_C18_1P	genotype_population_ridge	test	158	34	34	0.4025424145540253	0.8435919112297338	0.8194041252864782	4.428310533168145	5.150861757718858
20260605	agri_aa_oil__Oil_C18_1P	genotype_population_methylation_ridge	test	158	34	34	0.3971030894467028	0.8271646133668296	0.7937356760886173	4.461366769002004	5.174255662984702
20260605	agri_aa_oil__Oil_C18_2P	genotype_population_ridge	test	158	34	34	0.41123312636971665	0.8135465465435846	0.7812070282658518	3.9384205849589997	4.851597513154733
20260605	agri_aa_oil__Oil_C18_2P	genotype_population_methylation_ridge	test	158	34	34	0.4003190233365256	0.7908666434927792	0.7503437738731855	3.9612762760938445	4.896358602428609
20260605	agri_aa_oil__Oil_C16_0P	genotype_population_ridge	test	158	34	34	0.3184742395351252	0.6220437729987052	0.5593582887700533	1.2233937372139296	1.5675219024313487
20260605	agri_aa_oil__Oil_C16_0P	genotype_population_methylation_ridge	test	158	34	34	0.30137920797106643	0.5999567461291754	0.5822765469824294	1.249177248656125	1.5870595879918337
20260605	agri_aa_oil__Silkingtime	genotype_population_ridge	test	164	36	36	0.22822137542034882	0.5226564549650748	0.5428920791214811	2.161212397188265	2.946233030234143
20260605	agri_aa_oil__Silkingtime	genotype_population_methylation_ridge	test	164	36	36	0.24396556265589597	0.5402279638711972	0.5403179108942573	2.143582580591112	2.916026793276997
20260605	agri_aa_oil__Oil_SFA_USFA	genotype_population_ridge	test	158	34	34	0.29189891259496126	0.5874983968932721	0.5566080977845683	0.01930813463171227	0.02435252486377755
20260605	agri_aa_oil__Oil_SFA_USFA	genotype_population_methylation_ridge	test	158	34	34	0.27629696810950755	0.5691174728656596	0.5303284950343773	0.019770037414719954	0.024619348769887067
20260605	agri_aa_oil__Oil_C160_C180	genotype_population_ridge	test	158	34	34	0.1879882511879083	0.4882210455773288	0.5987776928953399	1.4704606550238877	1.8656284472934095
20260605	agri_aa_oil__Oil_C160_C180	genotype_population_methylation_ridge	test	158	34	34	0.18499891338819796	0.4818558071442933	0.5553857906799083	1.4550821551615734	1.8690593522586736
20260605	agri_aa_oil__Oil_C181_C182	genotype_population_ridge	test	158	34	34	0.3969707104379234	0.8235254366112685	0.840183346065699	0.13400543117876562	0.16682310223475288
