seed	trait	model	split	train_non_missing	test_non_missing	n_eval	r2	pearson	spearman	mae	rmse
20260609	agri_aa_oil__100grainweight	genotype_population_gene_methylation_pca_ridge	test	162	36	36	0.2833960391469499	0.538506245114153	0.51238818562888	1.8499049563390817	2.3435641064634245
20260609	agri_aa_oil__100grainweight	genotype_population_sparse_methylation_elasticnet	test	162	36	36	0.15487541381900993	0.4443331009595546	0.4016989518582604	1.8894360513982147	2.5450575299183016
20260609	metabolite__Pro_Leu_E1	genotype_population_ridge	test	117	26	26	-0.3505261931589432	-0.030563167584142993	-0.03316806340149801	305857.4130786411	398048.64035286236
20260609	metabolite__Pro_Leu_E1	genotype_population_gene_methylation_pca_ridge	test	117	26	26	-0.2191719621107855	0.022763885022673406	0.008890408746793282	278043.6723115499	378196.1663156645
20260609	metabolite__Pro_Leu_E1	genotype_population_sparse_methylation_elasticnet	test	117	26	26	-0.3055612149217537	0.15984685142798827	0.20516327877215265	305304.34391008725	391366.14897523896
20260609	agri_aa_oil__Plantheight	genotype_population_ridge	test	164	36	36	0.10886158376726507	0.35207494783254345	0.4244530244530245	14.036716770490514	17.968877695814342
20260609	agri_aa_oil__Plantheight	genotype_population_gene_methylation_pca_ridge	test	164	36	36	0.036201296311035525	0.26661474343303404	0.33075933075933084	14.86994727511687	18.687084032418987
20260609	agri_aa_oil__Plantheight	genotype_population_sparse_methylation_elasticnet	test	164	36	36	-0.271168796808285	0.13253463418765518	0.10965250965250965	18.055335939694114	21.46100133192407
20260609	agri_aa_oil__Oil_C200_C220	genotype_population_ridge	test	159	34	34	0.44301970566425686	0.682110155962639	0.4817417876241405	0.2692175338657967	0.3657437621320947
20260609	agri_aa_oil__Oil_C200_C220	genotype_population_gene_methylation_pca_ridge	test	159	34	34	0.49464845452259365	0.7279821780814095	0.43101604278074857	0.2756218132601457	0.3483804788591753
20260609	agri_aa_oil__Oil_C200_C220	genotype_population_sparse_methylation_elasticnet	test	159	34	34	0.437908891550597	0.6643427752324467	0.49396485867074097	0.2869793281158698	0.36741795055220144
20260609	agri_aa_oil__Oil_C16_1	genotype_population_ridge	test	159	34	34	0.06079695211140901	0.47782054410181013	0.34576012223071045	0.001577736668709733	0.0021621029224940655
20260609	agri_aa_oil__Oil_C16_1	genotype_population_gene_methylation_pca_ridge	test	159	34	34	0.25534424776053866	0.5542041486003075	0.43376623376623374	0.0013972186141952318	0.001925193521245862
20260609	agri_aa_oil__Oil_C16_1	genotype_population_sparse_methylation_elasticnet	test	159	34	34	0.22202868511387708	0.5331755775232373	0.44751718869365925	0.0013604270801278167	0.0019677884595006197
20260609	agri_aa_oil__Oil_C180_C200	genotype_population_ridge	test	159	34	34	0.15445990362773354	0.442268818482484	0.38915202444614205	0.44510229437675997	0.5535303089460442
20260609	agri_aa_oil__Oil_C180_C200	genotype_population_gene_methylation_pca_ridge	test	159	34	34	0.17277034158651872	0.4480741355138451	0.43621084797555376	0.4379880207952945	0.547504068473813
20260609	agri_aa_oil__Oil_C180_C200	genotype_population_sparse_methylation_elasticnet	test	159	34	34	-0.06977199879398177	0.4183463811144893	0.4157372039724981	0.5390669174307368	0.6226154816812023
