trait	nearest_gene_id	gene_relation	lead_snps	min_p_value	min_q_value_bh	max_minus_log10_p	mean_abs_partial_correlation	min_distance_to_gene_bp
agri_aa_oil__Oil_C16_0	Zm00001d027934	gene_body	1	1.9188784924333572e-22	9.833317435481053e-19	21.716952524866628	0.4444981099666633	0
agri_aa_oil__Oil_C16_0	Zm00001d023703	promoter	1	2.255078734980692e-22	1.112537890120283e-18	21.646838290340032	0.4438288762875395	0
agri_aa_oil__Oil_C16_0	Zm00001d021221	gene_body	1	2.3885173773795893e-22	1.1186296626626917e-18	21.621871594710285	0.4435902133983552	0
agri_aa_oil__Oil_C16_0	Zm00001d013767	gene_body	1	2.406786661120793e-22	1.1186296626626917e-18	21.61856240411809	0.4435585658693388	0
agri_aa_oil__Oil_C16_0	Zm00001d010607	gene_body	1	4.1821207918378123e-22	1.8894018055605533e-18	21.37860342764675	0.4412548328639983	0
agri_aa_oil__Oil_C16_0	Zm00001d031518	gene_body	1	4.254217098822398e-22	1.8894018055605533e-18	21.371180351195207	0.4411832865251186	0
agri_aa_oil__Oil_C16_0	Zm00001d005018	gene_body	1	1.3440757250972777e-21	5.596283294063365e-18	20.871576262483497	0.4363285169961802	0
agri_aa_oil__Oil_C16_0	Zm00001d013787	gene_body	1	1.7720478049350202e-21	7.083087722061868e-18	20.751524566230323	0.4351502097496726	0
agri_aa_oil__Oil_C16_0	Zm00001d041768	gene_body	1	1.874955424291724e-21	7.347472377985231e-18	20.72700905285053	0.4349090225777615	0
agri_aa_oil__Oil_C16_0	Zm00001d010009	gene_body	1	4.295662835121531e-21	1.619837719954809e-17	20.36696981357308	0.431344476292481	0
agri_aa_oil__Oil_C16_0	Zm00001d013958	cis_window	1	9.889405545926831e-21	3.593558245066824e-17	20.00482981314325	0.4277160190455945	360
agri_aa_oil__Oil_C16_0	Zm00001d039747	gene_body	1	1.1083567268926012e-20	3.955566821604424e-17	19.955320438536344	0.4272165391311035	0
agri_aa_oil__Oil_C16_0	Zm00001d020417	promoter	1	1.5716064622278374e-20	5.415430708879426e-17	19.80365619409788	0.4256812690535742	0
agri_aa_oil__Oil_C16_0	Zm00001d052276	gene_body	1	1.6483309416085475e-20	5.583539468917252e-17	19.7829555889464	0.425471110181628	0
agri_aa_oil__Oil_C16_0	Zm00001d028995	gene_body	1	2.0701692455888172e-20	6.895595745773312e-17	19.683994147576584	0.4244643844054298	0
agri_aa_oil__Oil_C16_0	Zm00001d036959	gene_body	1	2.1470640115959142e-20	7.034485657401852e-17	19.668155007511366	0.4243029401513914	0
agri_aa_oil__Oil_C16_0	Zm00001d013818	gene_body	1	4.636778727558359e-20	1.470933411706196e-16	19.333783628644483	0.4208743268626627	0
agri_aa_oil__Oil_C16_0	Zm00001d031860	gene_body	1	1.1347237514801368e-19	3.488943847320218e-16	18.945109854603334	0.4168389125587963	0
agri_aa_oil__Oil_C16_0	Zm00001d053802	cis_window	1	1.1567108296019595e-19	3.5026605994080185e-16	18.936775198355623	0.4167517783998679	1172
agri_aa_oil__Oil_C16_0	Zm00001d042508	gene_body	1	1.5197666740573802e-19	4.533350573289729e-16	18.818223083073388	0.4155096219602154	0
agri_aa_oil__Oil_C16_0	Zm00001d052225	gene_body	1	2.5562526424650305e-19	7.512976884007223e-16	18.592396225706818	0.4131290694904571	0
agri_aa_oil__Oil_C16_0	Zm00001d032944	gene_body	1	2.9875669169733687e-19	8.653379329835212e-16	18.524682358396337	0.4124115444921248	0
agri_aa_oil__Oil_C16_0	Zm00001d033150	cis_window	1	3.6691555393247417e-19	1.0475753563818366e-15	18.435433877658426	0.4114631820280653	294
agri_aa_oil__Oil_C16_0	Zm00001d011068	cis_window	1	4.684340799828808e-19	1.2824570066994329e-15	18.32935151622543	0.4103319982300726	371
agri_aa_oil__Oil_C16_0	Zm00001d013638	cis_window	1	6.924888253484515e-19	1.8453072890512016e-15	18.159587230391544	0.4085127610675951	181
agri_aa_oil__Oil_C16_0	Zm00001d010175	gene_body	1	7.1048700409532e-19	1.8683564564536085e-15	18.14844386158072	0.4083929556860159	0
agri_aa_oil__Oil_C16_0	Zm00001d042812	gene_body	1	1.4400895875855924e-18	3.549024554347253e-15	17.841610489721532	0.4050749755739166	0
agri_aa_oil__Oil_C16_0	Zm00001d005027	gene_body	1	1.4558563957481211e-18	3.549024554347253e-15	17.836881461293554	0.4050235462396482	0
agri_aa_oil__Oil_C16_0	Zm00001d053954	gene_body	1	1.5204946926479852e-18	3.661204666191033e-15	17.818015091440742	0.404818281053097	0
agri_aa_oil__Oil_C16_0	Zm00001d009653	nearest	1	1.842067987224603e-18	4.382718329223337e-15	17.734694344860344	0.4039100515496757	88055
agri_aa_oil__Oil_C16_0	Zm00001d013971	cis_window	1	1.986110530472481e-18	4.6698365432718606e-15	17.701996585932008	0.4035528709694728	4103
agri_aa_oil__Oil_C16_0	Zm00001d013992	gene_body	1	2.1824289772594017e-18	5.030356132163412e-15	17.661059880628677	0.4031050825964674	0
agri_aa_oil__Oil_C16_0	Zm00001d032903	gene_body	1	3.077768152973028e-18	6.9898912725065616e-15	17.51176409849961	0.4014662392156843	0
agri_aa_oil__Oil_C16_0	Zm00001d027971	nearest	1	4.085410599394504e-18	9.072153563917646e-15	17.38876428868113	0.4001091958076512	32409
agri_aa_oil__Oil_C16_0	Zm00001d042555	gene_body	1	4.378012479304056e-18	9.615077605096611e-15	17.358723004831777	0.3997768047635033	0
agri_aa_oil__Oil_C16_0	Zm00001d049987	cis_window	1	4.6572690552256055e-18	1.0117208307621398e-14	17.331868671703408	0.3994793587562308	3773
agri_aa_oil__Oil_C16_0	Zm00001d047102	cis_window	1	4.924601025632735e-18	1.0582914651385547e-14	17.30762894879782	0.3992106154367599	439
agri_aa_oil__Oil_C16_0	Zm00001d029526	nearest	1	5.644094060979822e-18	1.2000064496289184e-14	17.248405757174226	0.398552983314647	32129
agri_aa_oil__Oil_C16_0	Zm00001d041707	gene_body	1	6.5627281902613765e-18	1.3662506304092472e-14	17.18291558262623	0.3978240506069925	0
